Title,Rating,Reviews,Phone,WhatsApp,Instagram,Facebook,Industry,Address,Website,Image,Amenities,Pitch,Latitude,Longitude,Google Maps Link,Source Query,City
Paolo Motorbike Rental,5.0,(5),09603785548,https://wa.me/09603785548,,https://www.facebook.com/people,Motorcycle rental agency,"Across old Building Of MDMC, Brgy. 4, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzzmvJYSyyx4h9LPRKOlbETGjbajEuOD8tCBGLAWYzRmmekuNvF5SRwPHzcJeOHqWCLZNGj8nWXo73Ak9MD4ktvOZUBYsXIjkzDRbIbrifRGuqjfflCdtdC3BJJYwImkzjnBHcxQ=w2048-h1536-k-no,,,9.7842676,126.1558963,https://www.google.com/maps/place/Paolo+Motorbike+Rental/data=!4m7!3m6!1s0x330409ae91b187f7:0x5c5bc1e4c1962a4d!8m2!3d9.7842676!4d126.1558963!16s%2Fg%2F11y3d5vmqp!19sChIJ94exka4JBDMRTSqWweTBW1w?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
Meckoy Motorbikes/Bikes Rental And Tours,5.0,(7),09668019468,https://wa.me/09668019468,,https://www.facebook.com/Meckoys-Siargao-Tours-1944630349179096,Motorcycle rental agency,"Purok 5, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMZMvCH1hf9SXb3mO4eP9SrdALNvn5yL5Q6YOnVsKGQORhJGoRen7r20qZPUAgYBT34wsPnwzavQyS5ScV0lMhLNLF_HE6S90sEKen-xjr6PuE3AuW8wuUCqEV4FO56OXzULiU=w2048-h1536-k-no,,,9.7906626,126.161705,https://www.google.com/maps/place/Meckoy+Motorbikes%2FBikes+Rental+And+Tours/data=!4m7!3m6!1s0x3303f61b987e37ef:0x9b111c70f184e093!8m2!3d9.7906626!4d126.161705!16s%2Fg%2F11f3qx1gn4!19sChIJ7zd-mBv2AzMRk-CE8XAcEZs?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
Furiousa Scooter rent,5.0,(2),09542760371,https://wa.me/09542760371,,https://www.facebook.com/sunnycloudsiargao,Scooter rental service,"Besides Suyog Space suites, Poblacion 5, General Luna, Siargao, Siargao Island, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFm5UlZPA3qJCxYX0VexALYYodfW6z9CHZbzIV0uE272g6gSxV3bQFkcy6VGHD-ykWOK2jpXFzhodY7r79B7e56nt3gPYiQld_OLAKB-At4hOBRGE1gdDcKlFshm4XvxUX_pv67KW-mZn5b=w2048-h1536-k-no,,,9.7868164,126.1568896,https://www.google.com/maps/place/Furiousa+Scooter+rent/data=!4m7!3m6!1s0x3303f7dd50e5aba3:0xced7400ad8b69190!8m2!3d9.7868164!4d126.1568896!16s%2Fg%2F11mf6w1y61!19sChIJo6vlUN33AzMRkJG22ApA184?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
CJG Motorcycle Rental,5.0,(2),09464746566,https://wa.me/09464746566,,https://www.facebook.com/siargaomotorbikerental,Motorcycle rental agency,"Poblacion 05, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYMhVc-C1pGcE_RNuYJWPiVPBFwj73FGyT1Cf1Btd8T5aijwF4hLIyKdVLwbqE8X1V_BxCTp9Pe9_FVwDo8x8Vg-lgt985xnsP_A-E10P0owqm-p8TXzL8Mehg-yDcCOCfUUvu=w2048-h1536-k-no,,,9.7892358,126.1596623,https://www.google.com/maps/place/CJG+Motorcycle+Rental/data=!4m7!3m6!1s0x330409a485939eab:0x8fbdd95fe8ff4727!8m2!3d9.7892358!4d126.1596623!16s%2Fg%2F11vyvn3hgk!19sChIJq56ThaQJBDMRJ0f_6F_ZvY8?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
Joyridesiargao,5.0,(1),09150479803,https://wa.me/09150479803,,https://www.facebook.com/iaosunshine,Scooter rental service,"R534+JWC Siargao, Riptide, Catangnan, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIt_TZ9q-f2DpFR4G53HtwWQHJGw8QWwowBvt1VdOMv138amDkD1fBFBlDl6NuFOLCGRpPRPGY_TmByzmSgu4tSL8AliajSCV9Jz7YmbCaMUJGHryuCoedqLDmKBBI=w2048-h1536-k-no,,,9.8040509,126.1572559,https://www.google.com/maps/place/Joyridesiargao/data=!4m7!3m6!1s0x33040988cab17feb:0x7e1c2c53f180698c!8m2!3d9.8040509!4d126.1572559!16s%2Fg%2F11k9szcjdy!19sChIJ63-xyogJBDMRjGmA8VMsHH4?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
Conte motorbike rental,5.0,(1),09489735468,https://wa.me/09489735468,,https://www.facebook.com/61573906883383,Motorcycle rental agency,"Q5M3+5PJ, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVfW-IyPfifPXGPIZMr8XxbWxE5Bpvs6P7gYptUUOmMa1Ie-bDI1uvDogHYUuUarnQPyDUerZiLXw1XE4ZWu22UeXoqufjcvtd6wgLk5v_uWTxbRX8CxRUxRjQay0ZjFGJAwdX5g=w2048-h1536-k-no,,,9.7829653,126.154254,https://www.google.com/maps/place/Conte+motorbike+rental/data=!4m7!3m6!1s0x3303f77e274d90d5:0x4401b510c0050851!8m2!3d9.7829653!4d126.154254!16s%2Fg%2F11mqwklfp4!19sChIJ1ZBNJ373AzMRUQgFwBC1AUQ?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
Wenden motor bike rental,4.0,(4),,,,https://www.facebook.com/61573906883383,Scooter rental service,"Q5J4+XCV, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVfW-IyPfifPXGPIZMr8XxbWxE5Bpvs6P7gYptUUOmMa1Ie-bDI1uvDogHYUuUarnQPyDUerZiLXw1XE4ZWu22UeXoqufjcvtd6wgLk5v_uWTxbRX8CxRUxRjQay0ZjFGJAwdX5g=w2048-h1536-k-no,,,9.7824925,126.1559143,https://www.google.com/maps/place/Wenden+motor+bike+rental/data=!4m7!3m6!1s0x3303f7005ce003f3:0xdd40c0d6918c3708!8m2!3d9.7824925!4d126.1559143!16s%2Fg%2F11vsbjgcg9!19sChIJ8wPgXAD3AzMRCDeMkdbAQN0?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
RideWise Moto Rentals,5.0,(1),,,,https://www.facebook.com/ridewise.moto.rentals,Motorcycle rental agency,"san sebastian St, Purok 1, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVJab4dhgdoJbSHn4kuJXP9UDEdwpZzTUcAXP8Q-OrNzi6uNWfFToz029USHxmJh9dCnPp9N0uDuBPoSr6sOI9X24d_W6ZI0fWPL236W3QjaJZu1jRiF1M28xxgpxBMUMkBT5W=w2048-h1536-k-no,,,9.7826779,126.1543765,https://www.google.com/maps/place/RideWise+Moto+Rentals/data=!4m7!3m6!1s0x3303f763fbd21b1b:0x73c80b29367a3f6!8m2!3d9.7826779!4d126.1543765!16s%2Fg%2F11lf4g2qk4!19sChIJGxvS-2P3AzMR9qNnk7KAPAc?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
L'Sevilla Vehicle Rental Siargao,5.0,(2),09456784306,https://wa.me/09456784306,,https://www.facebook.com/profile.php,Car rental agency,"Purok 5, Poblacion, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHe9dzrgROzKOTsQsXSEK29pEcaDQ6u21lBlodQ-zTof1h8P1jNPWC0PwnKMmUfqWEPvsRl0bDXDECtq-_8xNl3ozlyKALZGJSffWoYA32NvxMeQ7cC8yd7GWpwtiryRfyuHw1n3WweeI5K=w2048-h1536-k-no,,,9.7875313,126.1563911,https://www.google.com/maps/place/L%27Sevilla+Vehicle+Rental+Siargao/data=!4m7!3m6!1s0x3303f71506021b83:0x4d1100766acb681c!8m2!3d9.7875313!4d126.1563911!16s%2Fg%2F11n4481sy7!19sChIJgxsCBhX3AzMRHGjLanYAEU0?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
Ride away motorbike rental,5.0,(125),09770044936,https://wa.me/09770044936,,https://www.facebook.com/61565082565805,Scooter rental service,"purok 4 sta. fe, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNI-mLWMQAMF00rcvGWntD0XPMKkQ-hsNJIqJap5XK0glGAcud34rM2VHk7tGBmXITuE2XoSaMdFrygJ9_GCVT7IpWwmJcTn2j2jKDXZVLz2hJzIgEbFgzS5iEDHdESOth0S5i=w2048-h1536-k-no,,,9.8393765,126.1315868,https://www.google.com/maps/place/Ride+away+motorbike+rental/data=!4m7!3m6!1s0x330409c4981a29bd:0x24416d2912ce68ce!8m2!3d9.8393765!4d126.1315868!16s%2Fg%2F11vq66hmrt!19sChIJvSkamMQJBDMRzmjOEiltQSQ?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
E-Scooters by Tawhay,4.0,(3),,,https://www.instagram.com/tawhaysiargao/,https://m.facebook.com/p/Tawhay-Siargao-100091459158564/,Electric bicycle store,"Sitio Sta. Ines, Old Tourism Rd, Catangnan, General Luna, 8419 Surigao del Norte",https://www.tawhaysiargao.com/escooter-booking,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOTm4uwPOEHxCgOrdGoAQRLwC4LZLkGrIu1q6SDHD5wpF7M8Hzcyo8JizhsvxeN8xmS2Yj0R4YJv5y2s22cQZys3LnLojjeXkNSfNB5NSi1LgzTWCJmSXBS7U3msk3ZQRxMvJO=w2048-h1536-k-no,,,9.8020364,126.1582539,https://www.google.com/maps/place/E-Scooters+by+Tawhay/data=!4m7!3m6!1s0x330409ad60498b8d:0x9d786021f477181c!8m2!3d9.8020364!4d126.1582539!16s%2Fg%2F11y30_rvfq!19sChIJjYtJYK0JBDMRHBh39CFgeJ0?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
TLShaw Homestay,5.0,(92),,,,https://www.facebook.com/tlshawhomestay,,"Q5P4+P8W, Tourism Rd, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6CAgU1zqsm0hayVmtAGtkXBQTZTutNG7RgUCgd_QDCNSAnGG0pzlrQJgcdytaB67ufzqHQYGUA0s_CQkE3OvM2XH6UiAWrGu5ovfWTxgS3aqWBc1bn6ppYCvM0tgXSLRT7Qc=w2048-h1536-k-no,,,9.786865,126.155827,https://www.google.com/maps/place/TLShaw+Homestay/data=!4m7!3m6!1s0x3303f7f6ef5e5877:0x295ec32bccd1e8ae!8m2!3d9.786865!4d126.155827!16s%2Fg%2F11j1fhf8kk!19sChIJd1he7_b3AzMRrujRzCvDXik?authuser=0&hl=en&rclk=1,"scooter rental in General Luna, Siargao & Surigao, Philippines",General Luna
Petron General Luna,3.9,(56),929 453 5621,https://wa.me/9294535621,,,Gas station  Q5P4+R46Closed  Opens 6 AM,0929 453 5621,,,,,9.7870424,126.1552629,https://www.google.com/maps/place/Petron+General+Luna/data=!4m7!3m6!1s0x3303f617ef4e0129:0x10bee17fbf15b403!8m2!3d9.7870424!4d126.1552629!16s%2Fg%2F11ggh6_0_2!19sChIJKQFO7xf2AzMRA7QVv3_hvhA?authuser=0&hl=en&rclk=1,"gas station in General Luna, Siargao & Surigao, Philippines",General Luna
nissi 24h gas station,4.9,(7),,,,,,,,,,,9.7893988,126.1542718,https://www.google.com/maps/place/nissi+24h+gas+station/data=!4m7!3m6!1s0x3303f7002dd1220d:0x5d985c49cd3d9510!8m2!3d9.7893988!4d126.1542718!16s%2Fg%2F11vz53cmwk!19sChIJDSLRLQD3AzMREJU9zUlcmF0?authuser=0&hl=en&rclk=1,"gas station in General Luna, Siargao & Surigao, Philippines",General Luna
Full Tank Fuel Station,4.3,(6),,,,,,,,,,,9.8106861,126.165298,https://www.google.com/maps/place/Full+Tank+Fuel+Station/data=!4m7!3m6!1s0x330409314cb812fb:0xe877c6bcbb32b3ca!8m2!3d9.8106861!4d126.165298!16s%2Fg%2F11k3pjk96w!19sChIJ-xK4TDEJBDMRyrMyu7zGd-g?authuser=0&hl=en&rclk=1,"gas station in General Luna, Siargao & Surigao, Philippines",General Luna
Euronet ATM,5.0,(1),,,,,ATM  Siargao Airport LunaOpen,,https://www.euronetatms.ph/,,,,9.857175,126.015442,https://www.google.com/maps/place/Euronet+ATM/data=!4m7!3m6!1s0x330407002b250297:0x7d6f0eef47ef1792!8m2!3d9.857175!4d126.015442!16s%2Fg%2F11y8gqmz6w!19sChIJlwIlKwAHBDMRkhfvR-8Ob30?authuser=0&hl=en&rclk=1,"atm in Siargao, Siargao & Surigao, Philippines",Siargao
BDO ATM,5.0,(1),,,,,ATM  Q3HF+FM3Open,,,,,,9.7786331,126.0740748,https://www.google.com/maps/place/BDO+ATM/data=!4m7!3m6!1s0x3303f90076066705:0x979039e3182b71d!8m2!3d9.7786331!4d126.0740748!16s%2Fg%2F11x8vtbztj!19sChIJBWcGdgD5AzMRHbeCMZ4DeQk?authuser=0&hl=en&rclk=1,"atm in Siargao, Siargao & Surigao, Philippines",Siargao
ATM DBP,4.0,(2),,,,,ATM  Q352+3F2Open,,,,,,9.7576292,126.0511268,https://www.google.com/maps/place/ATM+DBP/data=!4m7!3m6!1s0x3303f9a158de5bf7:0x38a7ae62af6c84ad!8m2!3d9.7576292!4d126.0511268!16s%2Fg%2F11c0rgp7db!19sChIJ91veWKH5AzMRrYRsr2Kupzg?authuser=0&hl=en&rclk=1,"atm in Siargao, Siargao & Surigao, Philippines",Siargao
ATM Easwest Rural Bank,4.0,(1),,,,,,,,,,,9.7561282,126.0500617,https://www.google.com/maps/place/ATM+Easwest+Rural+Bank/data=!4m7!3m6!1s0x3303f9a19fb269fb:0x600494a280a5ce8f!8m2!3d9.7561282!4d126.0500617!16s%2Fg%2F11c0rc0ryl!19sChIJ-2myn6H5AzMRj86lgKKUBGA?authuser=0&hl=en&rclk=1,"atm in Siargao, Siargao & Surigao, Philippines",Siargao
Siargao Airport,3.5,(659),912 997 2777,https://wa.me/9129972777,,,Airport    Barangay Sayak 8418 Siargao Circumferential Rd,0912 997 2777,https://www.visitdelcarmen.com/siargao-airport/,,,,9.8567271,126.0159734,https://www.google.com/maps/place/Siargao+Airport/data=!4m7!3m6!1s0x330406da7cad4d5b:0x85711d19a145d9d!8m2!3d9.8567271!4d126.0159734!16zL20vMGYyODNk!19sChIJW02tfNoGBDMRnV0UmtERVwg?authuser=0&hl=en&rclk=1,"transportation in Siargao, Siargao & Surigao, Philippines",Siargao
Development Bank of the Philippines ATM,4.0,(1),,,,,,,,,,,9.791697,125.493913,https://www.google.com/maps/place/Development+Bank+of+the+Philippines+ATM/data=!4m7!3m6!1s0x330136bb432946d5:0x3abfe9a327d48c08!8m2!3d9.791697!4d125.493913!16s%2Fg%2F1pzq007k2!19sChIJ1UYpQ7s2ATMRCIzUJ6Ppvzo?authuser=0&hl=en&rclk=1,"atm in Siargao, Siargao & Surigao, Philippines",Siargao
DBP Siargao,5.0,(2),,,,,,,,,,,9.7576596,126.0508659,https://www.google.com/maps/place/DBP+Siargao/data=!4m7!3m6!1s0x3303f9a15beb0281:0x44cdc21c3cc883c4!8m2!3d9.7576596!4d126.0508659!16s%2Fg%2F11c6cwtm0q!19sChIJgQLrW6H5AzMRxIPIPBzCzUQ?authuser=0&hl=en&rclk=1,"bank in Siargao, Siargao & Surigao, Philippines",Siargao
JM Siargao Motorbike Rental Airport,4.9,(38),916 690 3045,https://wa.me/9166903045,,,Motorcycle rental agency  BrgyOpen,,,,,,9.8574546,126.0163548,https://www.google.com/maps/place/JM+Siargao+Motorbike+Rental+Airport/data=!4m7!3m6!1s0x330407884ff29ac7:0xb1d0fd90afee1a02!8m2!3d9.8574546!4d126.0163548!16s%2Fg%2F11z2k9vtrw!19sChIJx5ryT4gHBDMRAhrur5D90LE?authuser=0&hl=en&rclk=1,"scooter rental in Siargao, Siargao & Surigao, Philippines",Siargao
Siargao rose bike & car rental,4.9,(610),916 282 0491,https://wa.me/9162820491,,,Motorcycle rental agency    Sayak AirportOpen,,https://wa.me/+639162820491,,,,9.8577643,126.016879,https://www.google.com/maps/place/Siargao+rose+bike+%26+car+rental/data=!4m7!3m6!1s0x3304070034accfc3:0xd3b8d5fe7a8b8001!8m2!3d9.8577643!4d126.016879!16s%2Fg%2F11vs4x6l9p!19sChIJw8-sNAAHBDMRAYCLev7VuNM?authuser=0&hl=en&rclk=1,"scooter rental in Siargao, Siargao & Surigao, Philippines",Siargao
M Lhuillier - Del Carmen,4.0,(3),947 999 0337,https://wa.me/9479990337,,,Financial institution    Siargao Circumferential RdClosed  Opens 8 AM,0947 999 0337,https://mlhuillier.com/,,,,9.8857168,126.0136363,https://www.google.com/maps/place/M+Lhuillier+-+Del+Carmen/data=!4m7!3m6!1s0x330406a61bcbdd77:0x7ce27377fd2cc5b6!8m2!3d9.8857168!4d126.0136363!16s%2Fg%2F11b6c5qxb1!19sChIJd93LG6YGBDMRtsUs_Xdz4nw?authuser=0&hl=en&rclk=1,"currency exchange in Siargao, Siargao & Surigao, Philippines",Siargao
Isla Satori Massage,5.0,(8),09150452253,https://wa.me/09150452253,,https://www.facebook.com/pacifico8421,Spa,"Purok 1, Pacifico, San Isidro, 8421 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2FIvVTiAIH7Wa9PvhqIexVNAQX-GLhasnjuJM5y4PMJorXFdsEDUYDFYOXITsdQppioyGJZVlRYmi5cQsjo-Xx-NzlrmQWygRPukkeXXdBjaolC_s-FE5TGrTCWgZdc3tFdknPwOutEXn=w2048-h1536-k-no,,,9.9475699,126.1014919,https://www.google.com/maps/place/Isla+Satori+Massage/data=!4m7!3m6!1s0x33040f94505b6a4b:0x32f3323648d90440!8m2!3d9.9475699!4d126.1014919!16s%2Fg%2F11z6mmw_nb!19sChIJS2pbUJQPBDMRQATZSDYy8zI?authuser=0&hl=en&rclk=1,"massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
Lilo Massage & Beauty,4.2,(22),,,https://www.instagram.com/lilo.beauty.saloon,https://www.facebook.com/reel,Massage spa,"W3XX+XR7, Barangay Pacifico Rd, San Isidro, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3y4s6Koq_54jVC-Je8MSzxoEfSeYRLhFfm64O4HLFa95Gi_WYIhB-n5eCvWgS8m_tjPnppjEfpXb8Fu04WCfsF-9006jK-ZTtbZRZg5RHUJr8EEKIn2i8De1rluqOsSz7HWyl7wTek6ku=w2048-h1536-k-no,Spa,,9.9499212,126.0995578,https://www.google.com/maps/place/Lilo+Massage+%26+Beauty/data=!4m7!3m6!1s0x33040f002e1ff067:0x4122cdf122988c8c!8m2!3d9.9499212!4d126.0995578!16s%2Fg%2F11wh2792qm!19sChIJZ_AfLgAPBDMRjIyYIvHNIkE?authuser=0&hl=en&rclk=1,"massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
Calm Cove Massage & Spa North Siargao,4.8,(46),09279225179,https://wa.me/09279225179,https://www.instagram.com/calm_covespa,https://www.facebook.com/people,Massage spa,"Purok 2, Garcia, Santa Monica (Sapao), 8422 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3y4s6Koq_54jVC-Je8MSzxoEfSeYRLhFfm64O4HLFa95Gi_WYIhB-n5eCvWgS8m_tjPnppjEfpXb8Fu04WCfsF-9006jK-ZTtbZRZg5RHUJr8EEKIn2i8De1rluqOsSz7HWyl7wTek6ku=w2048-h1536-k-no,Spa,,10.041196,126.0704464,https://www.google.com/maps/place/Calm+Cove+Massage+%26+Spa+North+Siargao/data=!4m7!3m6!1s0x33041948b591a1d5:0xc60b7e90421bc866!8m2!3d10.041196!4d126.0704464!16s%2Fg%2F11vys7xw__!19sChIJ1aGRtUgZBDMRZsgbQpB-C8Y?authuser=0&hl=en&rclk=1,"massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
"Yoga, Ice Bath and Wellness at Happiness Siargao",5.0,(25),09624586471,https://wa.me/09624586471,https://www.instagram.com/happinessphboracay/,https://www.facebook.com/profile.php?id=61553831526678,Wellness center,"Happiness Hostel, Siargao, Tourism Rd, General Luna, 8419 Surigao del Norte",https://www.happinessphilippines.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2maC-bLkNyCguZehFPi6DFt2VrE35LJ6kFN_-bF_cMhQ6ctvhKpOo-NyPMHv_lid5HJlaX2sa8tKoi2jPulm2XwZz3W8t9E39XXeTmC7TnCO7K2wmOiBgzdrDiXvMY615Jm4g=w2048-h1536-k-no,,,9.8017693,126.1595929,"https://www.google.com/maps/place/Yoga,+Ice+Bath+and+Wellness+at+Happiness+Siargao/data=!4m7!3m6!1s0x330409517c09be09:0xfbe192ca9036d7b!8m2!3d9.8017693!4d126.1595929!16s%2Fg%2F11wxkkq9yx!19sChIJCb4JfFEJBDMRe20DqSwZvg8?authuser=0&hl=en&rclk=1","massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
LIYOLI Sport Physiotherapy Clinic & Spa,5.0,(56),09171241731,https://wa.me/09171241731,https://www.instagram.com/liyoliphysio.siargao,https://www.facebook.com/journeyinnsiargao,Physical therapy clinic,"Purok 5, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVv8XT44JjM11wokigBM-T-dju0GWARei1nQqmaluj6pW75RA60V-JET4TbjadgFgtEyljKRUii8nSE8L3ytCD2NfrItxx_ctZIgFzLxxEugiUYCxPn0q18YG8w1QPgNmW9SGgDDfxRPI=w2048-h1536-k-no,Spa,,9.7900355,126.1617359,https://www.google.com/maps/place/LIYOLI+Sport+Physiotherapy+Clinic+%26+Spa/data=!4m7!3m6!1s0x3303f74cc4e70ab9:0x3d3de5e47dffbf53!8m2!3d9.7900355!4d126.1617359!16s%2Fg%2F11wjmb2vzq!19sChIJuQrnxEz3AzMRU7__feTlPT0?authuser=0&hl=en&rclk=1,"massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
Aibrow Beauty,4.6,(406),09350626568,https://wa.me/09350626568,https://www.instagram.com/aibrowbeauty,https://www.facebook.com/Aibrowbeauty,Nail salon,"Purok 3, Siargao Island, General Luna, 8419 Surigao del Norte",https://www.instagram.com/aibrowbeauty?igshid=OGQ5ZDc2ODk2ZA==,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPudKHzM-R_isC38IWYp7ViKqfaJTbzymWiI-ya6t8EJfm2-o7Rt97JT0WjU1_0PJ9esgSCEnZpR_OSMZBiyBPsPWHKXOqh0itPJj0rQf3VOf3O8ip6-VA7fycGX_fxbVq0RU=w2048-h1536-k-no,Spa,,9.7870725,126.1620556,https://www.google.com/maps/place/Aibrow+Beauty/data=!4m7!3m6!1s0x3303f753b106158d:0xf5eb389c8736a59!8m2!3d9.7870725!4d126.1620556!16s%2Fg%2F11kb6_lrr3!19sChIJjRUGsVP3AzMRWWpzyImzXg8?authuser=0&hl=en&rclk=1,"massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
Awake Siargao Retreats,4.9,(67),09763640197,https://wa.me/09763640197,https://www.instagram.com/awakesiargaoretreats,https://www.facebook.com/tr?id=946569463365906&ev=PageView&noscript=1,Retreat center,"Tourism Rd, General Luna, 8419 Surigao del Norte",https://www.awakesiargao.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZEYTB5yf6WC0K_D7gfm_AFZiYyu49Qj5rjs1QFxTf8QGQXQjJ40XZsxgzDKJR2PY__8Saj7H9Wc5za3-HPTPDI2NCPguOueLNl6If50ftqqOVxQ_OjiemBp_V7V6tS8lITYFl=w2048-h1536-k-no,,,9.8100987,126.1591049,https://www.google.com/maps/place/Awake+Siargao+Retreats/data=!4m7!3m6!1s0x33040937aa5a2e2d:0x8988c8d57f2f8ad!8m2!3d9.8100987!4d126.1591049!16s%2Fg%2F11v3lz4n_b!19sChIJLS5aqjcJBDMRrfjyV42MmAg?authuser=0&hl=en&rclk=1,"massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
"The Island Aesthetics – Nail, Lash, Brow & Hair Studio Siargao",4.6,(186),,,https://www.instagram.com/theislandaesthetics,https://www.facebook.com/p,Nail salon,"General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDq-vhV1r93webivtxMnhCbpTlhH5zoAEtWReBQpiMJHJ69BE_Z3NDJsrwdvgrPcvXvtIcXvRmvhwn34_sDhdzrZAX5h9qBDhNasH0AFhDpgN73JliIybrg_hmxm-5NgsfwvZl=w2048-h1536-k-no,Spa,,9.811727,126.1630547,"https://www.google.com/maps/place/The+Island+Aesthetics+%E2%80%93+Nail,+Lash,+Brow+%26+Hair+Studio+Siargao/data=!4m7!3m6!1s0x3304095e31c54677:0xbecd34b63d4df4ee!8m2!3d9.811727!4d126.1630547!16s%2Fg%2F11y55ssnn0!19sChIJd0bFMV4JBDMR7vRNPbY0zb4?authuser=0&hl=en&rclk=1","massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
AMORE BEAUTY LOUNGE (HOME BASED NAIL STUDIO),5.0,(35),09264225273,https://wa.me/09264225273,https://www.instagram.com/amore_nailsandbeauty,https://www.facebook.com/61569720740009,Nail salon,"Purok 5, Poblacion, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0O3CXpPfQTIMb1xgCNOp6p1elHya030YZdwaEM5vAfVy_8SnLYrSTEfOL8nuPLCrix1NkJCm7M-qn6FBpCB5lJqc7-xlcW2Bz5hPLptwVp1j1cHeKeoWL5tN3_VzeeGASmCD4=w2048-h1536-k-no,Spa,,9.7929022,126.1525851,https://www.google.com/maps/place/AMORE+BEAUTY+LOUNGE+%28HOME+BASED+NAIL+STUDIO%29/data=!4m7!3m6!1s0x3303f7fbd128a3af:0xde5d9e85ba061bf4!8m2!3d9.7929022!4d126.1525851!16s%2Fg%2F11y9d1r_q3!19sChIJr6Mo0fv3AzMR9BsGuoWeXd4?authuser=0&hl=en&rclk=1,"massage spa in Siargao, Siargao & Surigao, Philippines",Siargao
PrimeFit Gym Dapa,4.9,(51),09171154150,https://wa.me/09171154150,https://www.instagram.com/primefit_iao?igsh=bTVib3I1cmZtaWZr&utm_source=qr,https://www.facebook.com/307923952414505,Gym,"Q342+RPJ, Dapa, 8417 Surigao del Norte",http://primefitsiargao.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsGF1jYSLykUPYwdV4pjT9XarZOZkKQwCZ8YOhoP3YldjZRMHKMehCTA_HuikML83DeJia6JXQfIqes9MovCt6f7-yLiapV8gUc-C9l9kLBUAzfTADp5s81ap7Qjqw45jgeZC1jtVXvEoU=w2048-h1536-k-no,Gym,,9.757189,126.051797,https://www.google.com/maps/place/PrimeFit+Gym+Dapa/data=!4m7!3m6!1s0x3303f9004d40eee3:0xafb5dc1439975542!8m2!3d9.757189!4d126.051797!16s%2Fg%2F11xkg31ncg!19sChIJ4-5ATQD5AzMRQlWXORTcta8?authuser=0&hl=en&rclk=1,"gym in Siargao, Siargao & Surigao, Philippines",Siargao
